sigma_meta,replicate,mean_conf_R1,mean_conf_R2,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,meta_d,M_ratio
0.015013107289081735,5,0.7606245270243358,0.7599325111477122,0.25005949403961614,0.24865713046782267,0.4941616082106967,0.49139029076644175,1.9761761500341524,0.9881245722952938
0.015013107289081735,6,0.7595547160712133,0.7578532468049528,0.24589953451920146,0.2504330251924882,0.4955124558896326,0.5046478985478116,2.015101235789203,1.0125897126616838
0.015013107289081735,7,0.7586508979413052,0.7605175392775344,0.2505070453934152,0.24627764376972555,0.49931129137249025,0.4908812371073862,1.9932025887269322,1.0032459646855167
0.015013107289081735,8,0.759434719768749,0.761437908496732,0.24812546089630602,0.2480133644698491,0.49697453890056054,0.4967500191368507,2.0029163355720714,0.9966331684651059
0.015013107289081735,9,0.7568495886252895,0.7599951926928932,0.250727926693368,0.2474503168019646,0.5034908534887415,0.49690903141814285,2.00811636792456,1.006872111942926
0.015013107289081735,10,0.7561014707650383,0.7576156825168683,0.2556216630094615,0.2548642466057947,0.49726654458968883,0.4957931255005838,1.9453223906585853,0.9691966974366812
0.015013107289081735,11,0.7578684697738066,0.7560228989425141,0.2507211776060094,0.25582678913815876,0.49504965687865304,0.5051307009343653,1.9745027588239417,0.9840687819724141
0.015013107289081735,12,0.7601979723796599,0.7632887035997755,0.2482746439688373,0.24391245205627093,0.4973953660745255,0.4886561166346567,2.003407831437499,1.002847080019927
0.015013107289081735,13,0.7576133995832666,0.7594633445136559,0.2515767844647417,0.2506882651473315,0.49876810075930283,0.4970065507284622,1.9825680728867285,0.9878357786528561
0.015013107289081735,14,0.7562075848303393,0.7572344689378757,0.2511454935201706,0.24880767342732915,0.5066865686308252,0.5019700116091762,2.0175021320465416,1.0147567318996078
0.015013107289081735,15,0.7555218276950114,0.7615671193366182,0.25152457564741754,0.24460078796003523,0.5102477213137594,0.49620198887885264,2.028619748191187,1.0142145934210893
0.015013107289081735,16,0.753907655406756,0.7595357214328597,0.25340821881435305,0.24670961309605102,0.514456828718767,0.5008576507962873,2.0301505260003356,1.0129725124290723
0.015013107289081735,17,0.7581767293082767,0.7559823929571828,0.2488298310327084,0.251108872227732,0.5013943645980521,0.5059866532602642,2.015009062688084,1.011335302865353
0.015013107289081735,18,0.7589385474860335,0.7539695268644747,0.25156812013271046,0.2556771710361922,0.49492608096753654,0.5030100800811107,1.967364071037486,0.9864316343410491
0.015013107289081735,19,0.7589490177172472,0.7590107132900553,0.2487712679292787,0.25056650897035626,0.4967189204599992,0.5003034589772971,1.996689266387498,0.9964014174677874
0.02106344542324121,0,0.7586468265049667,0.7563871174748326,0.24934522269843665,0.25006042937306,0.4995759028343109,0.5010088559758283,2.0035511305484626,1.0104855031781343
0.02106344542324121,1,0.7578647857972989,0.7578951571046433,0.2487022070911973,0.24902044523165612,0.5051899975331132,0.5058364362088037,2.031304842211809,1.0128716208740098
0.02106344542324121,2,0.7574898138531597,0.7541456380677721,0.2511309220702847,0.2539598865434912,0.5042018877759311,0.5098816711179545,2.0077252280179927,0.9993815666183478
0.02106344542324121,3,0.7591246673815482,0.7571814189597518,0.2524485458100725,0.2511776083503135,0.49444678942668197,0.4919575259432127,1.9586042289927659,0.9878886008955287
0.02106344542324121,4,0.7587104525430517,0.7581701957650819,0.24839676165557503,0.24966948537813033,0.5017966072407456,0.5043676892535562,2.02014150223316,1.0062280032950617
0.02106344542324121,5,0.7573632538569425,0.758394889199441,0.25035259564383405,0.2503827874051599,0.5048491945180604,0.5049100777948934,2.0165526673279945,0.9990545053131487
0.02106344542324121,6,0.7560487902419516,0.7581516303260653,0.25514226648323446,0.2531835021842908,0.5005519307997633,0.496709120804649,1.9618542145099855,0.9751810456391147
0.02106344542324121,7,0.7569223424570337,0.759411196911197,0.2535116130122204,0.2476934686865901,0.5038566446927,0.49229302974260825,1.987509127119994,0.9964818922699981
0.02106344542324121,8,0.7552845854558582,0.757549164306514,0.250737141906015,0.2498352655020448,0.5044872313723219,0.5026726412935633,2.0120163591934905,1.0152573962187517
0.02106344542324121,9,0.7610304412176487,0.7604495820167193,0.248827067705254,0.24951676657320754,0.49566906249459214,0.4970429580053774,1.9920222790300801,0.983650669109863
0.02106344542324121,10,0.7538719463515887,0.7577761744428411,0.25383663654439653,0.24893748594975473,0.5120017054877025,0.5021198637880747,2.0170520396812477,1.010011565809631
0.02106344542324121,11,0.7610883487807789,0.7583363501065926,0.25148172373043515,0.251528163501962,0.48796539202907374,0.4880555019622438,1.9403612508721586,0.9771120916347275
0.02106344542324121,12,0.756816447817532,0.759493166513926,0.2513725233635231,0.2503322136718326,0.499634591541228,0.4975668448323625,1.9876261130524597,0.9940210013511314
0.02106344542324121,13,0.7581639186809669,0.758635854789701,0.25182410188954396,0.25166078825560634,0.4971539741612961,0.4968315585484234,1.974211246782723,0.9841659039218598
0.02106344542324121,14,0.7627199808452053,0.7603143418467584,0.24678596700890332,0.24809807070709589,0.49246231312413025,0.49508062092380883,1.9955037115476004,0.9923874285322395
0.02106344542324121,15,0.7586331368066418,0.7566920652650896,0.24900372227723266,0.25211561517761344,0.49661220384783933,0.5028185528022374,1.9943967074312545,1.0013888096180987
0.02106344542324121,16,0.7578322435717437,0.7554943959155997,0.25107122531303533,0.254638549348061,0.49688624158295486,0.5039462072562909,1.9790648687974404,0.9905726557299243
0.02106344542324121,17,0.7599856207061831,0.7590129786893126,0.2480271885905804,0.2480940468397342,0.499164073578903,0.49929862832747557,2.0125377238496034,1.005592619019009
0.02106344542324121,18,0.7586843160850381,0.7585560430793777,0.24995776277664525,0.2518681638561093,0.4983872529745237,0.5021963747057197,1.9938858767105687,0.9880598763008308
0.02106344542324121,19,0.7578583487418603,0.7568664915213756,0.25046236812566913,0.2541641950851305,0.492392010308436,0.49966955077099595,1.9659321038655155,0.9902492006263055
0.02955209235202888,0,0.7601820795400096,0.757132553293797,0.2477642775721753,0.2501213849428832,0.49858870965093643,0.5033320371959156,2.012351072303772,1.005497154967287
0.02955209235202888,1,0.7596722621902477,0.7589671737389911,0.24697096052946904,0.24688374764906498,0.5021809857519264,0.5020036505293655,2.0333604593646353,1.0171764198747713
0.02955209235202888,2,0.7562937762657594,0.7551469118528883,0.2500155119447851,0.25179004060655374,0.5025684006733627,0.5061354674707663,2.0101488774198653,1.016512808229957
0.02955209235202888,3,0.758362075880324,0.7582781456953642,0.25138777992065786,0.25270890874930085,0.4947340691754331,0.4973340660468237,1.9680116087248924,0.9826842349955983
0.02955209235202888,4,0.7584506482144278,0.755210428904804,0.25030263820133597,0.2506962746460456,0.5049791456011332,0.5057732970210117,2.0174743232028702,1.0083235801020944
0.02955209235202888,5,0.760286011025006,0.7592726107506208,0.2480166618461535,0.24842700141653076,0.49340229963812177,0.49421862579197606,1.9893917447537566,1.0032725519123302
0.02955209235202888,6,0.7584801630109074,0.760121741219815,0.2505782962787539,0.24792424532590487,0.4976362705065669,0.4923654548073456,1.9859512092498837,0.9983151708184144
0.02955209235202888,7,0.7597226649665285,0.7620061034371989,0.24900474085024374,0.24499314333381317,0.5022373087414196,0.4941460011882932,2.0169789017931783,1.0018045266770386
0.02955209235202888,8,0.7570239334027055,0.7576557128008315,0.25162568620708,0.25110091739488927,0.5026807219361101,0.5016323744111103,1.9977321453677819,0.9963851484077831
0.02955209235202888,9,0.7544190147901719,0.7595704762284938,0.2531949645871332,0.24925366286524278,0.5079983363887801,0.5000906960405948,2.0063524455043424,1.000428234762674
0.02955209235202888,10,0.758921078921079,0.7589189189189189,0.25128912236079015,0.2508155705518418,0.4941343071977723,0.4932031160947169,1.9663975207343651,0.9865275788724632
0.02955209235202888,11,0.7625841615902533,0.7574656659214308,0.24637332112359714,0.2527154164331963,0.4921118145778752,0.5047796635835999,1.9974233100141527,0.9868806127728068
0.02955209235202888,12,0.7593768723786699,0.7594632485479672,0.24761079222985247,0.2467745264259838,0.5002751386035088,0.49858553942581463,2.0204092644682174,1.0144609591986207
0.02955209235202888,13,0.752148367240897,0.7575757575757576,0.25799853182570726,0.2515936416577101,0.5084262732200339,0.4958044400047258,1.9706556840544538,0.9909554622464098
0.02955209235202888,14,0.7627988384581725,0.7575721008808978,0.24664521972276474,0.24934229635657776,0.492729487043428,0.49811750627116436,1.9977256708938775,1.0003602222797392
0.02955209235202888,15,0.7570848590988696,0.7630648014150185,0.2545559405703226,0.24580987075652175,0.5013062646214758,0.484082311494898,1.9693363411528277,0.9829835278552298
0.02955209235202888,16,0.7625574425574425,0.7567967967967968,0.24605306066814758,0.2509094173088573,0.49137245415928593,0.5010706870296207,1.997018256245149,1.0008965729009225
0.02955209235202888,17,0.7571274341237154,0.7585930935136649,0.251598674066074,0.24967235097215099,0.505722032395428,0.501850056385518,2.010034569032017,0.9971498775338176
0.02955209235202888,18,0.7601835453228144,0.7590634441087614,0.2487748988256309,0.25294808153299764,0.4945053746600738,0.5028006700776303,1.987762338541551,0.9789510479671467
0.02955209235202888,19,0.7611546457700303,0.7588042260284936,0.24714599179872573,0.24915935504830067,0.49687155121730286,0.5009192920432796,2.010437424459435,0.9999083021416451
0.04146169559796819,0,0.760807610484486,0.7583210427711564,0.2451344651111035,0.24919154465252472,0.49642732964233727,0.50464341285194,2.025122535981789,1.0129469358911931
0.04146169559796819,1,0.7593258247463855,0.7569906257511417,0.24789623864065471,0.24971550305822124,0.5019243292165382,0.5056078585732633,2.024735558590372,1.0110182013285804
0.04146169559796819,2,0.7597264131965399,0.7595148140783456,0.24850780642455744,0.2514996861044373,0.49055644015114747,0.49646243508240917,1.9740081698402165,0.9888048555380741
0.04146169559796819,3,0.7561298076923076,0.7559904153354633,0.25237600941541777,0.2527987154813634,0.5044904235381545,0.505335397522548,1.9989634700489682,0.9973241480849838
0.04146169559796819,4,0.7590610702208076,0.7623969434948723,0.24819894379041288,0.24245283210463875,0.5052977086290407,0.49359944342288403,2.0358576104809303,1.0186162255795932
0.04146169559796819,5,0.7616698748796921,0.7624082349186083,0.24416825289028396,0.24459759399632724,0.49718190564244574,0.4980561414480693,2.03622665828654,1.0143965025079866
0.04146169559796819,6,0.7579209112055827,0.7589164605441634,0.25213165514731667,0.25223504014851966,0.4938577232055762,0.4940602264623683,1.9587295491199734,0.981450600539466
0.04146169559796819,7,0.7563867156314865,0.7550505050505051,0.2521346900382644,0.2523480583475104,0.5058820561323307,0.5063101574736355,2.0063960895486344,1.0035138637063763
0.04146169559796819,8,0.7575830045039659,0.7601059772791137,0.2499584920524862,0.24567615189612632,0.502999291091339,0.494381804063098,2.012331275329183,1.014902049900912
0.04146169559796819,9,0.7618990528713584,0.7601793650158145,0.2490958244966384,0.2507631345998073,0.4882641658981529,0.4915323370064499,1.9601459273145792,0.976426288205748
0.04146169559796819,10,0.759125254867469,0.7609556969624205,0.25023688888671003,0.24797027675183825,0.4958888448437566,0.4913971502807728,1.9816776297449126,0.9925529523721499
0.04146169559796819,11,0.7567881457749299,0.756891729924091,0.2516246082906439,0.2523499038371458,0.498081376740019,0.499517071789081,1.9794621047743484,0.9972761059353443
0.04146169559796819,12,0.7594087641081255,0.7597498306975262,0.2435785804190868,0.2457189685902337,0.503623972257238,0.5080494467430107,2.0676036923720162,1.0353823282421895
0.04146169559796819,13,0.7584314349347757,0.7576037978757644,0.2547110533170623,0.25261319873179455,0.49842907623047916,0.49432390800403675,1.9568411725345842,0.9712536749887344
0.04146169559796819,14,0.7593043200765887,0.7577714491997914,0.24946717581918892,0.24953954166414163,0.5002062271922554,0.5003513278298944,2.005098368351271,1.0017807628179527
0.04146169559796819,15,0.7620655013060076,0.7553255026876369,0.24570567848729186,0.254996592388064,0.49112171725065606,0.5096925928521786,1.998821192388752,0.9925259086793922
0.04146169559796819,16,0.7519141808900941,0.7614347616754935,0.25635745590008496,0.2448751046255881,0.5162333706790083,0.4931110749730305,2.013724815868861,1.0093355757542224
0.04146169559796819,17,0.7597689703246365,0.7588270737095802,0.250116188306448,0.2496131651440414,0.5032668208200839,0.5022546717486569,2.0121321383783046,0.9899347976967129
0.04146169559796819,18,0.7522464698331194,0.7584157626037014,0.2561729281926818,0.25133442227105374,0.5078882783184201,0.4982954596724124,1.9825993398350406,0.9948871980568299
0.04146169559796819,19,0.7589896227174,0.7583737767523272,0.247850964199555,0.25101520566947755,0.49424138166877013,0.5005512182315562,1.9941071573594367,1.0021048604269793
0.058170913293743576,0,0.7587031941619811,0.7571319664566866,0.25189312295851474,0.2518304631377589,0.49653901027966485,0.49641549342848224,1.97122892617216,0.9882799545274988
0.058170913293743576,1,0.7648169727166794,0.7550670967228129,0.24542906575312842,0.25726369490858536,0.4814708842449063,0.5046874879780596,1.9617516888941224,0.9737983357283229
0.058170913293743576,2,0.7625160462130937,0.7552648372686662,0.24303193055197822,0.2516657891739773,0.4895444077097782,0.506935773509971,2.0143213552141757,1.0190270201730136
0.058170913293743576,3,0.7600272741857853,0.7583373224828467,0.24885104840105207,0.25192490645634474,0.49247460305640683,0.49855774811590575,1.9789934831326383,0.9889839878335603
0.058170913293743576,4,0.7559447813597191,0.758702277831248,0.2515164000398336,0.24775380664539684,0.5062516018370361,0.498678262950612,2.0127975820139725,1.0123849982381214
0.058170913293743576,5,0.7593326131316769,0.7626264645899148,0.24775142303449554,0.2445969438267872,0.4985940312320974,0.4922457144985538,2.0124769622924665,1.009146705287828
0.058170913293743576,6,0.7606916472759367,0.7588737337481056,0.24878729337036148,0.2519573970608796,0.49528667118342085,0.5015977254294496,1.9908037282519242,0.9818118649621755
0.058170913293743576,7,0.7566511108451996,0.7554655220827149,0.25221189476875816,0.2516833859934868,0.5097793253085334,0.50871108525933,2.021234271190609,1.0016945386351896
0.058170913293743576,8,0.7648259303721489,0.7530987604958017,0.24233477175033316,0.254778629109165,0.4865374517891854,0.511521083341787,2.0077079664425685,1.0066719344027868
0.058170913293743576,9,0.7615971107544142,0.7588118022328548,0.24540371012334652,0.24956943555273242,0.4972420535123768,0.5056827322039722,2.026220603031835,1.0030824441073114
0.058170913293743576,10,0.7586262172885024,0.7584541062801933,0.2502499656692906,0.25115470512551236,0.49570471820579,0.4974968607781041,1.9808383065309663,0.9922896930115214
0.058170913293743576,11,0.7619181043109314,0.7593236599112604,0.24573956465940586,0.2486895404503445,0.49279110465011045,0.49870680581415616,2.0053388852263865,1.0030762656256618
0.058170913293743576,12,0.7584395798251945,0.7578018995929444,0.25100029851381683,0.25284437208693955,0.4939271517150353,0.49755598408264035,1.9678349174865466,0.9860163077134176
0.058170913293743576,13,0.7637510546827916,0.7561228147027199,0.24401472606960056,0.25455924165639626,0.4833469701125476,0.5042336589705328,1.9808106580202134,0.9920776769510405
0.058170913293743576,14,0.759787684080297,0.7600128292506916,0.24764704365666468,0.24572172080524893,0.49976153222967834,0.4958761545403152,2.018039564900046,1.0147728197409303
0.058170913293743576,15,0.7575442663575682,0.7588167006925263,0.24872042867912852,0.24673916984700506,0.5030485780927113,0.49904139040963147,2.022546281237271,1.0217675622068754
0.058170913293743576,16,0.7610853209540579,0.7631536862306093,0.2484214652596125,0.24654734283790505,0.4978512813674123,0.49409542939982415,2.0040590326891983,0.9851045552476675
0.058170913293743576,17,0.7598944591029023,0.7641479228367886,0.24794190176235642,0.24337147631050385,0.49818572434835245,0.4890024410947874,2.0092841137672885,1.0038047388033255
0.058170913293743576,18,0.7552102156366702,0.7612463641072638,0.25301237530158904,0.24815141068795096,0.5037648800713752,0.4940863682882988,1.991068142302885,0.9955777802612132
0.058170913293743576,19,0.7600657024958936,0.7622508886137626,0.2494625129113168,0.24796105869145815,0.49675273864127173,0.4937629046700072,1.9912921298033501,0.9839353667098115
0.0816140079325183,0,0.7558288086873204,0.7593780057710805,0.2581311781905352,0.25375912136798146,0.4948451528040311,0.4864637897250327,1.9170297686348041,0.9588179456190646
0.0816140079325183,1,0.7608922410334591,0.758435032304379,0.24850654432518207,0.2523762049785282,0.49496052134993906,0.502667880766282,1.9917403893487038,0.9822738014982669
0.0816140079325183,2,0.7623312982005142,0.7574091778202677,0.24948470272273518,0.25624695998921243,0.48057156348829033,0.49359740640288635,1.9262566331466564,0.9642014975600413
0.0816140079325183,3,0.7562439961575408,0.756675727534378,0.2519778965553883,0.2521254138219145,0.4999240204078245,0.5002166945906378,1.983999498535119,1.0000601096499455
0.0816140079325183,4,0.7598798798798799,0.7576023976023976,0.25071286148092536,0.2534190405957138,0.4914732554255175,0.4967781873362835,1.9603033227831017,0.9790905166509777
0.0816140079325183,5,0.7601329702018583,0.7573905401086609,0.25008465676734165,0.2530542000517462,0.4915791676936816,0.4974162535631119,1.965651048120904,0.9831405674244316
0.0816140079325183,6,0.7626617670554402,0.7598942477167121,0.2468144509217669,0.24909063334640194,0.4878441909930815,0.4923432078429933,1.9765625115188823,0.9917069888174633
0.0816140079325183,7,0.7614874371859296,0.7583681592039802,0.24702459340115115,0.2528943216221882,0.4868039516858923,0.4983712489091401,1.9706699846494868,0.9864982902833715
0.0816140079325183,8,0.7548057749062774,0.7543528845382331,0.25441705876638804,0.2533316725529025,0.503624322511005,0.5014757759509594,1.9795226190923192,1.0019185018078847
0.0816140079325183,9,0.7570198277588625,0.757459556620731,0.2511168454555932,0.2509538300891766,0.504509605240625,0.5041820970720281,2.009063168682728,0.9996341096132637
0.0816140079325183,10,0.7575250836120402,0.7615737019771741,0.24989160239874011,0.24381777241817937,0.5036446756401193,0.49140315931428624,2.0154525834624786,1.0170457136797124
0.0816140079325183,11,0.7547674140269688,0.7604074757359429,0.2556884482377801,0.2487359232060047,0.5071484779370302,0.49335840446290524,1.9834626141005882,0.9869671551722284
0.0816140079325183,12,0.7583573256557902,0.7557218309859155,0.2510760400899076,0.25380293316407426,0.49646502622302846,0.5018570462703766,1.9773492765189773,0.9909585507402079
0.0816140079325183,13,0.752171302781669,0.7572256646012393,0.26073431665414176,0.25533522308632844,0.5058674062946481,0.49539227783998147,1.9401642744467344,0.9648773241397122
0.0816140079325183,14,0.7611999681706055,0.7574599855224,0.24845407928777644,0.24942272714238298,0.4991474058251563,0.5010934316870418,2.0090127208054804,0.9988079507497449
0.0816140079325183,15,0.7584689837219534,0.7571308557026843,0.2504724207633622,0.2517907002227186,0.4987650580206841,0.5013901443636415,1.9912973112991963,0.9945728304913998
0.0816140079325183,16,0.7593912695234281,0.759168997203356,0.25089819543440667,0.2518635327529262,0.49527199800102645,0.4971775698671786,1.97399585574344,0.9787023530480881
0.0816140079325183,17,0.7589903596143845,0.7589296428142874,0.25270638135547957,0.2528692987691887,0.4925645029614552,0.49288205463734464,1.9491573593013845,0.9711147283587438
0.0816140079325183,18,0.7560285384032843,0.7570149733049657,0.2541378876451128,0.2518050136420115,0.5005326550139895,0.4959379854454126,1.9695318146066874,0.9920036410505783
0.0816140079325183,19,0.7577303027869248,0.7585066539166467,0.24689896476411827,0.2476660765123435,0.5002344142302744,0.5017886357977452,2.0260693061560104,1.0266511328893624
0.11450475699382824,0,0.7586939954273796,0.756352467190554,0.2531570473189219,0.256801857163733,0.4918765693854847,0.49895832587425265,1.9429700835696229,0.9652996282061026
0.11450475699382824,1,0.7579856000636461,0.7633240818953381,0.2551713710648143,0.24726488153593748,0.49746198008809517,0.4820481116742212,1.9495211316701289,0.9691462102822942
0.11450475699382824,2,0.7619967016612365,0.7561159950674251,0.24841637557054566,0.25721636138276993,0.4820284472825139,0.4991039862337293,1.9404052819602737,0.9711752664817487
0.11450475699382824,3,0.7591885441527446,0.7570394207562349,0.25154612192767123,0.25086726692213224,0.49658032656814477,0.4952401904620517,1.9741124321961516,0.9923830687991253
0.11450475699382824,4,0.758906181586594,0.756160308718897,0.25050673711195354,0.25111761641598207,0.5019498576104346,0.5031738996590014,2.0037379569001734,0.9992467623200679
0.11450475699382824,5,0.7555066959824106,0.759615769461677,0.26166122889865556,0.2566756933119519,0.4883286789876316,0.47902435821627354,1.8662630342409918,0.9369113938771668
0.11450475699382824,6,0.7541897217467457,0.7588327505124804,0.25776318322336667,0.2505158072077156,0.5095658992800416,0.4952387342029575,1.9768761888639206,0.9798405925011056
0.11450475699382824,7,0.7570526652281627,0.7601905982221511,0.2544732041025638,0.2506510401806628,0.4970621936741815,0.4895963656303113,1.9532987586144581,0.9763178352818677
0.11450475699382824,8,0.752855825884805,0.7538222027064788,0.25676107660601366,0.2571631514282768,0.5047822777233323,0.5055727411661562,1.9659610576329452,0.9858129891226998
0.11450475699382824,9,0.7605560866794137,0.7624116323907455,0.250860827789621,0.24721524836865577,0.49648023056319207,0.48926524156947354,1.9791062436402167,0.9786101200016769
0.11450475699382824,10,0.7566439181051786,0.7626943005181347,0.2534578011033212,0.24852733417184183,0.49518055539857797,0.4855479011939081,1.9537001948372434,0.9808619678871661
0.11450475699382824,11,0.7570531033654808,0.7528687377553877,0.25606209686507875,0.2605548272892556,0.4942215296638051,0.5028928798159276,1.9300846775624685,0.9609762576171582
0.11450475699382824,12,0.7567384639885336,0.7597958445525057,0.25738781034677566,0.25181781038471956,0.49754413004671694,0.48677702813249774,1.9330524214661968,0.9627271575605338
0.11450475699382824,13,0.7575042967344818,0.7597374004243225,0.25443070244129884,0.25204311616352976,0.4931208202991044,0.48849335791924475,1.9381340992558678,0.971706170853379
0.11450475699382824,14,0.7591089069311683,0.7565707884946193,0.2511960094823054,0.2536507061478729,0.4922032948148469,0.4970131235579601,1.9594391480550906,0.9849906274863304
0.11450475699382824,15,0.760644050146193,0.7550832900571246,0.2505245007108525,0.2566406205343868,0.4928041014789164,0.5048350562383189,1.9670894466633237,0.9724600289488522
0.11450475699382824,16,0.7644020977621202,0.7610407257903361,0.24722659597911983,0.25117578161889637,0.48622774549361003,0.49399472389073384,1.9667291197694428,0.9655556561076056
0.11450475699382824,17,0.754459811585488,0.7564557972460587,0.25690235986191795,0.2555222383769608,0.5011069008873572,0.4984148726765356,1.9505733663042113,0.9734179077933891
0.11450475699382824,18,0.7589932375655236,0.7577272182014475,0.25472255272577154,0.2563244446583914,0.4892904156971227,0.4923674513236353,1.9208759116978604,0.954496105135335
0.11450475699382824,19,0.7583663981403551,0.7534432512275939,0.2549667661710571,0.26084433976525806,0.49022744742927,0.5015283237883077,1.9227111626790472,0.956348485891864
0.16065060038537288,0,0.7602851567167151,0.7565385078944197,0.25289408842814454,0.2543168032553551,0.49156677920213865,0.49433220305874936,1.9437654009923953,0.9693497792373146
0.16065060038537288,1,0.7541212629226041,0.7600913937547601,0.25766229846067973,0.25056198464618656,0.5016021427429935,0.48777966019597485,1.9467424832412568,0.9776287301497087
0.16065060038537288,2,0.7579115185332802,0.7600963468486551,0.255174210044897,0.25136346006733645,0.4911724638444693,0.4838373359910536,1.9248515112794873,0.9694185761625272
0.16065060038537288,3,0.7599371119890349,0.7607763753274589,0.25307849015134976,0.2558183639544268,0.48172624048582946,0.4869414964555193,1.9034657595662927,0.9470521459244005
0.16065060038537288,4,0.7630992196209587,0.7572335637357338,0.25086783983080313,0.2550878593103175,0.4827163341137257,0.49083643565569146,1.9241857961518383,0.9601356905541433
0.16065060038537288,5,0.7586676275122107,0.760810486771641,0.2559931457847216,0.2543235379395537,0.48762948317199445,0.4844491245411279,1.9048536697231273,0.946298548708803
0.16065060038537288,6,0.7593089903402942,0.756935850864237,0.25256816701746515,0.25607691720339365,0.49361860601213225,0.5004760987677536,1.95439754677397,0.9641061030426582
0.16065060038537288,7,0.7593359327893234,0.7564383234486327,0.2539392637964253,0.2594002536176111,0.4811480099179703,0.4914951470458162,1.8947365709608845,0.9525740843271235
0.16065060038537288,8,0.7578466348659157,0.7579531393445895,0.25113640257510406,0.25213745765048445,0.49359637121706695,0.49556389622550706,1.9654513091524182,0.9914394439857458
0.16065060038537288,9,0.759836688948485,0.7550465683335332,0.25237838786535566,0.25773424326816524,0.4847242852798845,0.4950108759984777,1.9206251746820961,0.9686756849819474
0.16065060038537288,10,0.7562415250857462,0.7621760410816015,0.254946394509864,0.2475052962515998,0.49920881312437043,0.48463844888371765,1.9580932457746754,0.9829137534886446
0.16065060038537288,11,0.7557736029675721,0.7591158891251153,0.2564263840872074,0.25181522112421373,0.4962326343002517,0.487309178344425,1.9351855545858698,0.9756810514295198
0.16065060038537288,12,0.7641085333547403,0.7611815355178188,0.2471978583173425,0.25191078686853424,0.4773609349542443,0.4864620169574762,1.9310884738387493,0.9672707684732147
0.16065060038537288,13,0.7574863431556282,0.7571124754223346,0.25557297983279137,0.25409700009071934,0.49196182329567395,0.4891206556357268,1.9249367582501873,0.9716336849329698
0.16065060038537288,14,0.7614105389701462,0.7565581952485526,0.25024386868414544,0.2556360415340622,0.482470368351707,0.49286648169024827,1.9280007573758973,0.9723899246877568
0.16065060038537288,15,0.7595384921424309,0.7564448019304243,0.25207684307786576,0.25253778926808695,0.49355718173069285,0.49445969740725104,1.9579631976676037,0.9846763513514579
0.16065060038537288,16,0.7594266374676488,0.7618645770544504,0.2567602950999504,0.25231606954701113,0.4851722380604317,0.47677446434263177,1.8895921500306976,0.9456065458751587
0.16065060038537288,17,0.7572497100115996,0.7592303692147686,0.2594918072274405,0.2575039214304919,0.4903965019701688,0.4866397273283963,1.8898342387370404,0.9319572536339198
0.16065060038537288,18,0.7557611035802567,0.7559595473151939,0.255577747900488,0.25413956178425856,0.495745869142379,0.4929562099015587,1.939706696748119,0.9841998109533268
0.16065060038537288,19,0.7574132618352075,0.7573467674223342,0.2560742978770898,0.25645132917746116,0.49165886522981317,0.49238275975118245,1.9199852125174972,0.957529335222282
0.22539339047347912,0,0.758323008672715,0.7549941951239041,0.26265132157535037,0.26572542393177806,0.4754484413777596,0.4810131465741122,1.8101886505884617,0.9104139391890422
0.22539339047347912,1,0.7570635015785477,0.7594186651719582,0.2593237042684048,0.2566460708651354,0.4846896889386171,0.479685050797327,1.8690527744311194,0.9407959985609986
0.22539339047347912,2,0.7589639045449095,0.7587559540487532,0.25895200683621555,0.25862410937181557,0.48264830333500297,0.482037150879403,1.8638523378591656,0.9275389832611868
0.22539339047347912,3,0.7567632850241546,0.7627186009538951,0.25724619724065656,0.25396295891071086,0.4842585289580804,0.47807792772497115,1.8824710886009772,0.9456703095719226
0.22539339047347912,4,0.7575806064485159,0.7615390768738501,0.26139128245456317,0.25728779441963817,0.4823624522756622,0.4747900170635035,1.8453654909455897,0.9187195733723676
0.22539339047347912,5,0.7568505589410388,0.7552039966694422,0.25810956563242227,0.263449705295718,0.4810632743609669,0.49101619906437904,1.863794831401392,0.9378414966334329
0.22539339047347912,6,0.7609009877138039,0.7654020881485614,0.2504390640466272,0.24748603119553195,0.48734340275009574,0.4815969307148161,1.9459560137126264,0.9657311382106155
0.22539339047347912,7,0.7589549262066214,0.7646610509426394,0.25974529324242396,0.25249809199176293,0.4801871054434261,0.4667893166031372,1.8486845303304904,0.9258499245975386
0.22539339047347912,8,0.7618009287300626,0.7547057658014662,0.2546509169735025,0.2667864273840002,0.4688229257431245,0.49116490496571524,1.8410415768968444,0.9202649333253855
0.22539339047347912,9,0.7627770874253417,0.7577934778270068,0.25288703055386935,0.2591660243066149,0.4726567803522053,0.4843924908175632,1.8690431823134606,0.9386091528026891
0.22539339047347912,10,0.7574176590067306,0.7600739223012334,0.2629538591220219,0.2581943309089565,0.4809137334861996,0.4722090790262092,1.8288901904384485,0.9190241579773005
0.22539339047347912,11,0.7579628067638672,0.7609449069832291,0.26014090575141835,0.2586652304580863,0.4806545848893663,0.4779280237070747,1.847670144381919,0.9186935526669443
0.22539339047347912,12,0.7623834030234802,0.7587949697548552,0.25453515866571136,0.2604120640139042,0.47197123045395045,0.48286846863113614,1.8542476918632858,0.9243111742191455
0.22539339047347912,13,0.7608320282696864,0.7570625971231622,0.2563119511864832,0.2624806102558458,0.47483244093536675,0.4862602320689626,1.8525567720792546,0.9231088270640055
