tauN,replicate,sigma_meta,m_dist_R1,m_dist_R2,m_dist2_R1,m_dist2_R2,mean_conf_R1,mean_conf_R2
-0.8475,3,0.001,0.4220401851275619,0.24797717256906338,0.8497126080313768,0.4992636660232215,0.5933485412414455,0.7600447767161076
-0.8475,4,0.001,0.41543186254688796,0.24631502889725845,0.841720620379141,0.4990672541606175,0.5974865494258411,0.7615764724635371
-0.8475,5,0.001,0.4207799576620429,0.2526492905859882,0.8417294791493452,0.505400392532952,0.5944252550405655,0.7569117998565852
-0.8475,6,0.001,0.428702525430148,0.25479158818293834,0.8449337464234113,0.5021710822547015,0.5932183129457704,0.7550897482231056
-0.8475,7,0.001,0.4269743656797468,0.2516463428397926,0.8485553288973113,0.5001139702480146,0.5910415585452513,0.756442627549998
-0.8475,8,0.001,0.42069507631967135,0.24930028475961363,0.8456150677732649,0.5011042178984435,0.5955788295490886,0.7581652257444764
-0.8475,9,0.001,0.4227987194090394,0.252058401808353,0.838350870307664,0.49979664276124514,0.5945480746137218,0.7573347190023183
-0.8475,10,0.001,0.4243220170305795,0.24830185518093356,0.8564954759359027,0.501198163407191,0.5908344349637463,0.7593162120062308
-0.8475,11,0.001,0.4262267766662461,0.2513880331288084,0.8250666436181183,0.48662330030419165,0.5957089104154991,0.7603325605563994
-0.8475,12,0.001,0.4200910031685699,0.2464830829686315,0.8544225293829459,0.5013216127260334,0.5933144294899956,0.7597051400184287
-0.8475,13,0.001,0.4196498504352805,0.24463246314955306,0.843566369815658,0.4917521563848553,0.5948871579788296,0.7618265571800521
-0.8475,14,0.001,0.4246025274408406,0.2461233378378042,0.8535307441027794,0.4947540867265095,0.5922353316326531,0.759995183044316
-0.8475,15,0.001,0.4270078828314968,0.2485256605518395,0.8443150589676024,0.4914053491293323,0.5918008550765174,0.7605013414487647
-0.8475,16,0.001,0.42454124103107943,0.25012950708720394,0.8460326627860141,0.4984621338751125,0.5938451674947909,0.760741095671618
-0.8475,17,0.001,0.4293495796763861,0.24846420369362246,0.8484198177660485,0.4909797619413472,0.5889801642957323,0.7614693551607107
-0.8475,18,0.001,0.41879945959177683,0.2522048607195483,0.838752175060014,0.5051042226640509,0.5976748847464421,0.7568948313709838
-0.8475,19,0.001,0.42673601440080156,0.24876915759414556,0.8363055798359299,0.48753099707132885,0.5952200756821351,0.7607551717212292
-0.775,0,0.001,0.3860494193326517,0.25450129364925833,0.7687292019529002,0.5067811698853857,0.6266843118383061,0.7540695818704117
-0.775,1,0.001,0.39178326773208083,0.24459058206917575,0.7891867920653516,0.49268989446627154,0.6220516510753977,0.7623469142719923
-0.775,2,0.001,0.3844647177371835,0.24985411897333276,0.7733133178120205,0.5025572147412174,0.6276842948717949,0.7581070287539936
-0.775,3,0.001,0.39325005666638807,0.2519382852992462,0.7821824394729107,0.5011104238928641,0.6234565434565434,0.7576376376376376
-0.775,4,0.001,0.38387077766908134,0.24951577229859506,0.774724482350361,0.5035704429132671,0.6298646868638487,0.7574457850643364
-0.775,5,0.001,0.38229375772694313,0.2501520069810722,0.7633267436695163,0.4994790342552288,0.6326245103525462,0.7583460091265711
-0.775,6,0.001,0.3938360957550951,0.24847858443732282,0.7875152456979552,0.4968581488161039,0.6216928049802466,0.7591115031474279
-0.775,7,0.001,0.39056632127078306,0.24688304538550948,0.7983928069838836,0.5046765091284167,0.6204052214302875,0.7593702549348678
-0.775,8,0.001,0.38636412315389046,0.24729527696985423,0.7739538357654615,0.495375001734484,0.6302914018467443,0.7620381859664572
